Min,Max
27.749,36.008
27.751,35.957
27.773,35.96
27.779,35.98
27.697,35.992
27.754,36.039
27.735,36.016
27.743,36.098
27.705,36.171
27.727,36.094
27.752,36.133
27.699,36.113
27.747,36.099
27.688,36.114
27.694,36.088
27.74,36.078
27.605,36.107
27.699,36.063
27.677,36.066
27.633,36.15
27.584,36.063
27.621,36.085
27.694,36.115
27.623,36.1
27.597,36.121
27.58,36.116
27.624,36.099
27.613,36.183
27.645,36.166
27.62,36.182
27.657,36.182
27.688,36.151
27.677,36.15
27.673,36.149
27.638,36.175
27.637,36.15
27.643,36.207
27.677,36.187
27.671,36.187
27.665,36.17
27.638,36.185
27.627,36.146
27.656,36.16
27.603,36.171
27.558,36.106
27.642,36.094
27.578,36.108
27.669,36.166
27.612,36.143
27.583,36.118
27.595,36.111
27.557,36.097
27.569,36.102
27.546,36.084
27.609,36.097
27.574,36.158
27.565,36.136
27.565,36.136
27.565,36.136
27.565,36.136
27.626,36.204
27.771,36.152
27.753,36.156
27.755,36.167
27.741,36.167
27.721,36.146
27.739,36.147
27.757,36.241
27.697,36.162
27.633,36.173
27.665,36.113
27.603,36.159
27.598,36.162
27.638,36.157
27.612,36.177
27.706,36.186
27.728,36.154
27.698,36.17
27.699,36.178
27.636,36.141
27.716,36.145
27.76,36.158
27.741,36.21
27.641,36.21
27.751,36.199
27.787,36.284
27.702,36.182
27.652,36.231
27.691,36.192
27.689,36.212
27.585,36.217
27.661,36.157
27.692,36.172
27.64,36.194
27.701,36.224
27.788,36.237
27.775,36.283
27.717,36.248
27.738,36.23
27.706,36.268
27.759,36.269
27.681,36.221
27.797,36.221
27.731,36.215
27.71,36.229
27.579,36.218
27.604,36.241
27.731,36.237
27.679,36.232
27.623,36.25
27.721,36.251
27.713,36.206
27.713,36.187
27.698,36.224
27.702,36.211
27.781,36.214
27.763,36.172
27.723,36.194
27.703,36.225
27.739,36.216
27.761,36.214
27.752,36.21
27.762,36.2
27.719,36.192
27.73,36.162
27.744,36.196
27.755,36.166
27.743,36.195
27.789,36.198
27.757,36.222
27.75,36.22
27.833,36.207
27.812,36.231
27.802,36.229
27.714,36.216
27.737,36.224
27.765,36.209
27.828,36.206
27.801,36.186
27.846,36.208
27.835,36.202
27.787,36.211
27.769,36.23
27.758,36.236
27.765,36.201
27.773,36.189
27.79,36.21
27.763,36.276
27.752,36.271
27.776,36.254
27.74,36.209
27.761,36.183
27.83,36.232
27.778,36.232
27.805,36.234
27.791,36.218
27.82,36.209
27.806,36.246
27.799,36.18
27.74,36.183
27.786,36.222
27.768,36.212
27.827,36.192
27.772,36.151
27.77,36.217
27.754,36.196
27.832,36.205
27.837,36.19
27.824,36.259
27.842,36.245
27.835,36.234
27.827,36.233
27.858,36.243
27.831,36.182
27.874,36.215
27.893,36.186
27.889,36.187
27.839,36.15
27.839,36.15
27.839,36.15
27.839,36.15
27.839,36.15
28.041,36.263
28.092,36.307
28.04,36.208
28.068,36.198
28.033,36.257
28.036,36.225
28.059,36.227
28.054,36.227
28.022,36.249
28.073,36.273
28.075,36.288
28.02,36.281
28.048,36.284
28.043,36.298
28.083,36.242
28.095,36.255
28.091,36.265
28.119,36.272
28.125,36.232
28.11,36.232
28.114,36.263
28.134,36.264
28.114,36.269
28.084,36.265
28.143,36.279
28.149,36.236
28.078,36.259
28.093,36.208
28.071,36.226
28.126,36.235
28.107,36.261
28.141,36.262
28.129,36.261
28.117,36.268
28.164,36.303
28.145,36.277
28.154,36.304
28.172,36.323
28.16,36.3
28.132,36.307
28.134,36.318
28.14,36.269
28.111,36.326
28.104,36.269
28.142,36.256
28.107,36.254
28.078,36.252
28.147,36.335
28.137,36.268
28.09,36.263
28.113,36.247
28.071,36.308
28.07,36.203
28.05,36.214
28.153,36.225
28.159,36.214
28.074,36.228
28.069,36.216
28.1,36.377
28.129,36.239
28.105,36.269
28.166,36.226
28.098,36.217
28.116,36.243
28.124,36.271
28.163,36.241
28.18,36.247
28.104,36.26
28.144,36.184
28.116,36.177
28.132,36.206
28.082,36.167
28.138,36.178
28.136,36.22
28.148,36.186
28.151,36.286
28.004,36.216
28.11,36.206
28.129,36.198
28.113,36.197
28.116,36.189
28.109,36.163
28.113,36.182
28.111,36.188
28.123,36.243
28.122,36.166
28.102,36.163
28.123,36.177
28.137,36.236
28.158,36.184
28.168,36.265
28.065,36.21
28.123,36.189
28.09,36.167
28.115,36.184
28.138,36.198
28.114,36.173
28.026,36.151
28.127,36.179
28.116,36.204
28.121,36.185
28.119,36.167
28.135,36.17
28.132,36.131
28.15,36.172
28.147,36.173
28.16,36.22
28.169,36.218
28.152,36.309
28.142,36.117
28.111,36.219
28.096,36.158
28.111,36.167
28.147,36.195
28.134,36.17
28.143,36.24
28.121,36.169
28.121,36.169
28.121,36.169
28.121,36.169
28.121,36.169
28.24,36.179
28.24,36.195
28.253,36.204
28.212,36.205
28.26,36.231
28.252,36.213
28.243,36.246
28.26,36.244
28.269,36.298
28.251,36.266
28.246,36.266
28.209,36.277
28.231,36.266
28.242,36.281
28.202,36.183
28.196,36.19
28.204,36.207
28.203,36.251
28.24,36.344
28.234,36.226
28.216,36.213
28.194,36.2
28.191,36.182
28.194,36.199
28.187,36.204
28.203,36.182
28.191,36.226
28.198,36.244
28.19,36.237
28.191,36.229
28.226,36.226
28.213,36.232
28.209,36.274
28.21,36.26
28.2,36.274
28.19,36.227
28.183,36.22
28.181,36.234
28.201,36.215
28.183,36.24
28.194,36.229
28.194,36.256
28.2,36.295
28.21,36.222
28.178,36.224
28.235,36.267
28.203,36.249
28.188,36.256
28.209,36.281
28.216,36.242
28.185,36.226
28.146,36.227
28.187,36.226
28.199,36.258
28.219,36.254
28.215,36.301
28.199,36.243
28.199,36.271
28.189,36.241
28.199,36.333
28.185,36.293
28.151,36.201
28.104,36.234
28.098,36.176
28.128,36.187
28.137,36.252
28.111,36.206
28.128,36.129
28.117,36.175
28.119,36.155
28.112,36.254
28.137,36.181
28.134,36.183
28.137,36.157
28.131,36.159
28.151,36.191
