Min,Max
30.748,36.349
1.0,36.315794921875
1.0,36.306
0.0,36.295625
0.0,36.26217578125001
0.0,36.29965625
0.0,36.30869140625
0.0,36.285376953125
0.0,36.28168749999999
0.0,36.2782080078125
0.0,36.2609541015625
0.0,36.33497265625
0.0,36.410705078125005
0.0,36.417328125
0.0,36.431546875
0.0,36.458458984375
0.0,36.3965625
0.0,36.375265625
0.0,36.311532226562505
0.0,36.264171875
0.0,36.21984375
0.0,36.20849609375
0.0,36.1908974609375
0.0,36.17515625
0.0,36.170310546875
0.0,36.156787109375
0.0,36.1761328125
0.0,36.247029296875
0.0,36.198740234375
0.0,36.10320703125
0.0,36.0825
0.0,36.100921875
0.0,36.091359375
0.0,36.105638671875
0.0,36.1518916015625
0.0,36.130568359375005
0.0,36.20920703125
0.0,36.18303125
0.0,36.141419921875006
0.0,36.082443359375
0.0,36.056
0.0,36.1423173828125
0.0,36.15046875
0.0,36.162462890625
0.0,36.14538867187501
0.0,36.171775390624994
0.0,36.14122265625
0.0,36.15154296875
0.0,36.13253125
0.0,36.20682421875
0.0,36.170962890625006
0.0,36.198814453125
0.0,36.2027578125
0.0,36.18299609375
0.0,36.2233125
0.0,36.2508125
0.0,36.22654296875
0.0,36.2011875
0.0,36.216958984375
0.0,36.26297265625
0.0,36.263927734375
0.0,36.2261171875
0.0,36.187320312500006
0.0,36.237556640625
0.0,36.1745
0.0,36.123000000000005
0.0,36.08834375000001
0.0,36.1223984375
0.0,36.12449609375
0.0,36.1325390625
0.0,36.119848632812506
0.0,36.138000000000005
0.0,36.1525380859375
0.0,36.19364453125
0.0,36.241517578125
0.0,36.27383203125
0.0,36.2489375
0.0,36.243578125000006
0.0,36.288796875
0.0,36.191140625
0.0,36.190615234375
0.0,36.10163671875001
0.0,36.08765625
0.0,36.041375
0.0,36.084125
0.0,36.03951171875
0.0,36.04078515625
0.0,36.158437500000005
0.0,36.1210927734375
0.0,36.0632890625
0.0,35.98221875
0.0,36.010656250000004
0.0,35.99855859375
0.0,35.967625
0.0,36.00925
0.0,35.994353515625
0.0,36.02278125
0.0,36.000783203125
0.0,35.98265625
0.0,35.993021484375
0.0,35.98255078125
0.0,36.00485546875
0.0,36.04963964843751
0.0,36.018794921875
0.0,36.0176875
0.0,35.997625
0.0,35.974810546875005
0.0,36.04044921875
0.0,36.070560546875
0.0,36.07993359375
0.0,36.075
0.0,36.117809570312495
0.0,36.13526953125
0.0,36.1473671875
0.0,36.09880664062501
0.0,36.151875
0.0,36.12476171875001
0.0,36.12018750000001
0.0,36.108931640625
0.0,36.075732421875
0.0,36.0350517578125
0.0,36.06365625
0.0,36.06384375
0.0,36.0691689453125
0.0,36.0652578125
0.0,36.07875
0.0,36.110259765625
0.0,36.05512109375
0.0,36.05103125
0.0,36.071673828125
0.0,36.07859375
0.0,36.074375
0.0,36.069916015625
0.0,36.06925
0.0,36.0644375
0.0,36.050375
0.0,36.0725234375
0.0,36.12659375
0.0,36.129875000000006
0.0,36.103265625000006
0.0,36.061
0.0,36.11654199218751
0.0,36.10651171875
0.0,36.0723359375
0.0,36.0700546875
0.0,36.068861328125
0.0,36.059125
0.0,36.050296875
0.0,36.05603125
0.0,36.057291015625
0.0,36.08828125
0.0,36.070687500000005
0.0,36.0805625
0.0,36.04896875
0.0,36.06430078125
0.0,36.119267578125005
0.0,36.155875
0.0,36.18625
0.0,36.104
0.0,36.1016171875
0.0,36.1006875
0.0,36.0834375
0.0,36.081357421875
0.0,36.096407226562505
0.0,36.04028125
0.0,36.016505859375
0.0,36.0529375
0.0,36.04153125
0.0,36.0826982421875
0.0,36.117515625
0.0,36.06928125
0.0,36.08280859375
0.0,36.05100000000001
0.0,36.1435
0.0,36.1500234375
0.0,36.146546875000006
0.0,36.204888671875
0.0,36.23034375
0.0,36.2773720703125
0.0,36.21453125000001
0.0,36.2465234375
0.0,36.23708105468751
0.0,36.25096484375
