Min,Max
29.011,35.82
29.104,35.843
29.12,35.882
29.089,35.876
29.034,35.893
29.072,35.901
29.101,35.862
29.049,35.854
29.111,35.866
29.149,35.892
29.051,35.897
29.194,35.848
29.191,35.855
29.207,35.865
29.223,35.846
29.228,35.954
29.295,35.954
29.321,35.961
29.292,35.892
29.391,35.966
29.354,35.914
29.199,35.895
29.074,35.81
29.006,35.815
29.226,35.835
29.186,35.848
29.034,35.92
29.252,35.877
29.014,35.823
29.041,35.818
29.011,35.839
29.133,35.859
29.023,35.864
29.133,35.851
29.284,35.861
29.23,35.922
29.177,35.918
29.297,35.918
29.219,35.897
29.234,35.898
29.233,35.91
29.207,35.896
29.157,35.902
29.214,35.919
29.308,35.883
29.296,35.906
29.24,35.921
29.301,35.915
29.138,35.912
29.188,35.888
29.273,35.938
29.276,35.909
29.254,35.908
29.233,35.891
29.233,35.891
29.233,35.891
29.233,35.891
29.233,35.891
29.057,35.708
29.029,35.654
29.077,35.693
28.943,35.688
29.026,35.705
29.046,35.69
29.082,35.676
29.074,35.676
29.153,35.694
29.102,35.716
29.071,35.727
29.135,35.72
29.166,35.747
29.13,35.713
29.085,35.682
29.11,35.622
29.1,35.672
29.018,35.64
29.095,35.656
29.03,35.645
29.061,35.666
29.043,35.679
29.058,35.701
29.075,35.7
29.099,35.669
29.079,35.655
29.121,35.679
29.148,35.676
29.135,35.721
29.129,35.669
29.146,35.691
29.148,35.685
29.081,35.618
29.136,35.652
29.129,35.653
29.155,35.657
29.136,35.674
29.113,35.65
29.055,35.659
29.053,35.593
29.045,35.685
29.048,35.648
28.958,35.639
29.065,35.604
29.021,35.612
29.034,35.623
28.969,35.55
29.057,35.552
28.891,35.639
28.995,35.587
28.989,35.597
28.988,35.574
28.987,35.594
29.004,35.628
28.893,35.601
28.92,35.614
29.069,35.633
29.092,35.674
28.98,35.679
29.054,35.645
28.964,35.63
29.024,35.628
28.949,35.653
29.023,35.642
29.031,35.658
29.024,35.61
29.099,35.64
29.05,35.643
29.01,35.626
28.995,35.647
29.026,35.688
28.997,35.692
29.122,35.675
29.106,35.624
29.053,35.643
29.028,35.63
29.043,35.645
29.022,35.643
29.111,35.688
29.111,35.619
29.147,35.654
29.161,35.635
29.101,35.594
29.149,35.645
29.169,35.678
29.248,35.688
29.163,35.647
29.116,35.678
29.094,35.598
29.123,35.583
29.152,35.631
29.176,35.614
29.153,35.635
29.21,35.569
29.113,35.59
29.13,35.609
29.229,35.609
29.176,35.63
29.129,35.574
29.026,35.536
28.99,35.574
29.104,35.574
29.006,35.576
29.052,35.573
29.221,35.6
29.213,35.658
29.169,35.629
29.215,35.652
29.088,35.632
29.196,35.64
29.18,35.606
29.252,35.614
29.167,35.637
29.132,35.62
29.208,35.658
29.143,35.655
29.278,35.613
29.214,35.626
29.146,35.625
29.174,35.598
29.243,35.626
29.11,35.632
29.26,35.635
29.149,35.614
29.124,35.629
29.15,35.638
29.254,35.644
29.204,35.646
29.286,35.622
29.29,35.604
29.178,35.584
29.27,35.625
29.287,35.619
29.187,35.59
29.183,35.586
29.24,35.594
29.252,35.569
29.201,35.602
29.247,35.557
29.245,35.562
29.317,35.601
29.308,35.621
29.325,35.634
29.303,35.596
29.325,35.583
29.297,35.61
29.248,35.62
29.329,35.613
29.354,35.605
29.297,35.611
29.301,35.626
29.331,35.604
29.262,35.553
29.3,35.562
29.321,35.578
29.221,35.59
29.315,35.561
29.282,35.586
29.422,35.64
29.405,35.603
29.45,35.601
29.417,35.681
29.381,35.594
29.384,35.604
29.342,35.588
29.34,35.692
29.25,35.63
29.356,35.614
29.328,35.626
29.243,35.616
29.248,35.564
29.375,35.622
29.399,35.603
29.368,35.602
29.379,35.577
29.327,35.564
29.234,35.58
29.252,35.581
29.283,35.544
29.378,35.592
29.364,35.584
29.365,35.581
29.453,35.668
29.4,35.654
29.397,35.702
29.446,35.681
29.432,35.68
29.54,35.689
29.458,35.709
29.42,35.711
29.479,35.665
29.415,35.675
29.437,35.673
29.473,35.645
29.53,35.694
29.401,35.643
29.531,35.623
29.515,35.662
29.409,35.687
29.472,35.665
29.515,35.702
29.538,35.761
29.532,35.694
29.517,35.755
29.552,35.73
29.474,35.698
29.524,35.663
29.538,35.59
29.417,35.599
29.482,35.616
29.504,35.583
29.441,35.594
29.48,35.587
29.477,35.598
29.478,35.6
29.526,35.618
29.51,35.617
29.445,35.632
29.48,35.644
29.542,35.651
29.52,35.606
29.51,35.619
29.553,35.644
29.528,35.66
29.552,35.632
29.566,35.633
29.474,35.601
29.49,35.596
29.589,35.604
29.506,35.609
29.542,35.676
29.458,35.69
29.587,35.647
29.58,35.65
29.562,35.651
29.56,35.66
29.473,35.699
29.561,35.666
29.571,35.647
29.42,35.607
29.579,35.611
29.585,35.635
29.594,35.602
29.512,35.609
29.559,35.608
29.51,35.584
29.55,35.596
29.56,35.591
29.571,35.633
29.552,35.692
29.567,35.624
29.572,35.617
29.491,35.594
29.588,35.577
29.623,35.606
29.586,35.62
29.613,35.635
29.473,35.631
29.584,35.621
29.529,35.639
29.597,35.606
29.576,35.631
29.611,35.623
29.661,35.622
29.69,35.655
29.671,35.629
29.761,35.625
29.756,35.716
29.71,35.69
29.729,35.651
29.751,35.675
29.718,35.693
29.613,35.675
29.705,35.712
29.699,35.714
29.738,35.706
29.687,35.724
29.717,35.686
29.552,35.622
29.637,35.619
29.562,35.594
29.592,35.658
29.509,35.659
29.584,35.642
29.593,35.611
29.599,35.606
29.612,35.588
29.604,35.616
29.626,35.67
29.598,35.688
29.571,35.632
29.657,35.622
29.63,35.602
29.657,35.639
29.654,35.618
29.645,35.628
29.625,35.59
29.583,35.564
29.598,35.612
29.61,35.603
29.662,35.608
29.623,35.599
29.733,35.697
29.745,35.747
29.65,35.729
29.674,35.709
29.686,35.706
29.697,35.675
29.652,35.656
29.664,35.621
29.713,35.656
29.724,35.638
29.708,35.652
29.717,35.632
29.738,35.644
29.7,35.646
29.683,35.663
29.725,35.661
29.693,35.638
