Min,Max
28.611,35.327
28.623,35.293
28.58,35.283
28.703,35.294
28.793,35.258
28.784,35.299
28.745,35.309
28.667,35.237
28.641,35.249
28.598,35.263
28.647,35.25
28.73,35.224
28.657,35.206
28.657,35.173
28.653,35.207
28.606,35.258
28.606,35.35
28.642,35.242
28.678,35.169
28.698,35.203
28.665,35.225
28.705,35.138
28.69,35.176
28.718,35.141
28.689,35.147
28.6,35.121
28.671,35.168
28.72,35.207
28.717,35.18
28.7,35.195
28.657,35.152
28.689,35.156
28.642,35.189
28.699,35.181
28.713,35.233
28.696,35.206
28.703,35.221
28.684,35.195
28.71,35.152
28.727,35.208
28.753,35.166
28.758,35.181
28.777,35.178
28.737,35.145
28.729,35.165
28.753,35.224
28.767,35.168
28.777,35.144
28.759,35.196
28.768,35.209
28.778,35.202
28.76,35.137
28.717,35.165
28.772,35.23
28.802,35.239
28.756,35.198
28.777,35.261
28.777,35.261
28.777,35.261
28.777,35.261
28.777,35.261
29.158,35.613
29.161,35.633
29.147,35.636
29.128,35.554
29.162,35.519
29.159,35.523
29.162,35.634
29.149,35.553
29.236,35.614
29.244,35.624
29.259,35.684
29.256,35.712
29.259,35.644
29.251,35.671
29.201,35.622
29.215,35.664
29.202,35.664
29.211,35.63
29.217,35.64
29.205,35.644
29.202,35.639
29.209,35.72
29.169,35.673
29.209,35.589
29.192,35.637
29.211,35.614
29.276,35.726
29.285,35.691
29.288,35.769
29.271,35.699
29.253,35.612
29.232,35.625
29.211,35.587
29.203,35.586
29.194,35.618
29.192,35.529
29.197,35.634
29.223,35.592
29.162,35.557
29.167,35.566
29.177,35.566
29.177,35.609
29.2,35.601
29.215,35.619
29.19,35.627
29.186,35.579
29.172,35.568
29.166,35.62
29.162,35.521
29.155,35.588
29.135,35.525
29.174,35.56
29.167,35.615
29.147,35.538
29.195,35.567
29.161,35.555
29.161,35.623
29.154,35.566
29.12,35.61
29.107,35.679
29.123,35.623
29.171,35.577
29.114,35.541
29.06,35.571
29.023,35.517
29.063,35.564
28.937,35.544
28.972,35.542
28.894,35.51
28.965,35.521
28.92,35.48
28.93,35.497
28.906,35.569
28.95,35.56
28.95,35.534
28.875,35.553
28.841,35.535
28.938,35.561
28.988,35.569
28.962,35.683
28.868,35.566
28.85,35.587
28.848,35.586
28.866,35.609
28.853,35.596
28.847,35.592
28.876,35.527
28.858,35.514
28.889,35.507
28.849,35.597
28.868,35.577
28.838,35.619
28.871,35.547
28.856,35.525
28.852,35.53
28.916,35.647
29.047,35.504
29.047,35.531
29.051,35.548
29.051,35.544
29.114,35.607
29.07,35.625
29.111,35.606
29.104,35.576
29.108,35.61
29.128,35.567
29.085,35.592
29.08,35.594
29.116,35.603
29.101,35.56
29.027,35.553
28.919,35.563
28.973,35.533
28.968,35.541
28.974,35.567
28.904,35.545
28.927,35.56
28.962,35.621
