Min,Max
28.085,34.968
28.066,34.689
28.05,34.668
28.036,34.698
28.047,34.676
28.065,34.683
28.085,34.766
28.08,34.793
28.091,34.778
28.088,34.764
28.047,34.69
28.035,34.68
28.035,34.68
28.035,34.68
28.035,34.68
28.035,34.68
28.189,34.766
28.185,34.783
28.178,34.771
28.173,34.812
28.19,34.804
28.177,34.798
28.181,34.79
28.183,34.77
28.128,34.785
28.14,34.793
28.122,34.771
28.143,34.79
28.115,34.742
28.152,34.753
28.155,34.805
28.139,34.79
28.139,34.82
28.146,34.735
28.131,34.772
28.122,34.81
28.099,34.752
28.136,34.758
28.104,34.753
28.129,34.77
28.149,34.76
28.144,34.767
28.128,34.755
28.118,34.751
28.132,34.768
28.142,34.759
28.163,34.751
28.139,34.762
28.159,34.797
28.191,34.812
28.17,34.815
28.176,34.859
28.147,34.806
28.186,34.818
28.145,34.816
28.166,34.832
28.183,34.798
28.168,34.845
28.127,34.806
28.174,34.877
28.149,34.838
28.152,34.792
28.138,34.819
28.152,34.779
28.116,34.787
28.125,34.778
28.13,34.825
28.14,34.792
28.121,34.783
28.133,34.814
28.139,34.819
28.187,34.822
28.135,34.809
28.096,34.727
28.104,34.754
28.124,34.793
28.105,34.794
28.08,34.776
28.09,34.805
28.106,34.797
28.106,34.785
28.107,34.769
28.099,34.77
28.137,34.783
28.13,34.793
28.128,34.758
28.151,34.825
28.116,34.787
28.122,34.848
28.113,34.755
28.126,34.83
28.14,34.831
28.163,34.819
28.137,34.824
28.111,34.813
28.164,34.842
28.142,34.82
28.101,34.795
28.066,34.84
28.094,34.75
28.111,34.763
28.091,34.757
28.083,34.753
28.121,34.786
28.084,34.768
28.075,34.737
28.096,34.767
28.116,34.789
28.057,34.754
28.052,34.734
28.06,34.746
28.06,34.703
28.072,34.715
28.083,34.737
28.084,34.742
28.123,34.792
28.137,34.8
28.137,34.767
28.111,34.753
28.143,34.787
28.106,34.816
28.138,34.789
28.132,34.81
28.119,34.754
28.166,34.796
28.163,34.783
28.134,34.787
28.101,34.759
28.094,34.787
28.09,34.776
28.082,34.777
28.08,34.739
28.112,34.735
28.139,34.788
28.124,34.788
28.138,34.77
28.117,34.739
28.113,34.756
28.092,34.701
28.075,34.705
28.075,34.705
28.075,34.705
28.075,34.705
28.147,34.817
28.146,34.824
28.178,34.877
28.206,34.88
28.225,34.887
28.203,34.835
28.199,34.826
28.196,34.837
28.17,34.804
28.155,34.848
28.172,34.853
28.175,34.854
28.169,34.841
28.209,34.859
28.152,34.843
28.183,34.859
28.182,34.824
28.164,34.828
28.189,34.853
28.178,34.84
28.183,34.868
28.16,34.848
28.2,34.864
28.17,34.875
28.182,34.909
28.177,34.833
28.171,34.828
28.19,34.862
28.197,34.864
28.176,34.913
28.172,34.895
28.181,34.951
28.194,34.923
28.196,34.88
28.223,34.884
28.168,34.839
28.202,34.832
28.218,34.882
28.183,34.826
28.156,34.788
28.155,34.829
28.15,34.818
28.171,34.808
28.213,34.839
28.199,34.847
28.239,34.869
28.216,34.892
28.207,34.876
28.201,34.852
28.247,34.867
28.218,34.871
28.176,34.819
28.221,34.821
28.233,34.846
28.219,34.889
28.173,34.855
28.191,34.832
28.193,34.831
28.203,34.859
28.199,34.864
28.212,34.882
28.212,34.88
28.17,34.841
28.217,34.828
28.201,34.814
28.214,34.809
28.178,34.773
28.205,34.833
28.199,34.832
28.209,34.864
28.197,34.822
28.22,34.861
28.21,34.84
28.2,34.86
28.193,34.82
28.249,34.839
28.246,34.868
28.25,34.891
28.254,34.872
28.288,34.888
28.197,34.813
28.232,34.795
28.204,34.821
28.196,34.848
28.189,34.881
28.181,34.841
28.173,34.822
28.198,34.801
28.187,34.864
28.173,34.801
28.187,34.811
28.181,34.824
28.2,34.833
28.231,34.85
28.22,34.837
28.224,34.827
28.2,34.836
28.22,34.826
28.223,34.831
28.192,34.842
28.209,34.821
28.215,34.83
28.214,34.872
28.217,34.842
28.228,34.85
28.234,34.895
28.218,34.872
28.191,34.844
28.224,34.809
28.222,34.848
28.185,34.746
28.178,34.831
28.213,34.861
28.199,34.845
28.161,34.852
28.189,34.82
28.183,34.804
28.19,34.818
28.185,34.845
28.205,34.847
28.203,34.842
28.2,34.858
28.16,34.793
28.173,34.852
28.173,34.852
28.173,34.852
28.173,34.852
28.173,34.852
28.194,34.868
28.181,34.825
28.19,34.842
28.207,34.893
28.197,34.857
28.188,34.855
28.168,34.89
28.165,34.844
28.135,34.85
28.137,34.836
28.142,34.807
28.179,34.84
28.168,34.832
28.165,34.872
28.124,34.82
28.125,34.807
28.117,34.851
28.117,34.808
28.121,34.778
28.132,34.798
28.126,34.781
28.151,34.871
28.138,34.816
28.155,34.791
28.121,34.782
28.133,34.82
28.138,34.817
28.109,34.811
28.12,34.786
28.135,34.799
28.122,34.82
28.155,34.849
28.148,34.825
28.17,34.852
28.176,34.856
28.184,34.872
28.155,34.828
28.162,34.837
28.117,34.814
28.143,34.877
28.143,34.844
28.122,34.838
28.112,34.815
28.11,34.8
28.143,34.859
28.136,34.84
28.121,34.803
28.113,34.794
28.13,34.779
28.124,34.769
28.09,34.771
28.072,34.759
28.056,34.736
28.085,34.812
28.096,34.791
28.08,34.791
28.058,34.75
28.083,34.743
28.098,34.765
28.11,34.791
28.085,34.77
28.096,34.847
28.117,34.8
28.097,34.84
28.132,34.865
28.125,34.808
28.071,34.774
28.102,34.744
28.099,34.742
28.105,34.754
28.122,34.778
28.12,34.747
28.098,34.764
28.104,34.822
28.102,34.751
28.099,34.75
28.114,34.808
28.121,34.762
28.109,34.801
28.111,34.779
28.109,34.784
28.119,34.777
28.147,34.831
28.134,34.788
28.132,34.801
28.131,34.756
28.108,34.764
28.095,34.793
28.123,34.799
28.144,34.817
28.137,34.759
28.114,34.785
28.111,34.806
28.107,34.759
28.137,34.753
28.124,34.755
28.132,34.745
28.152,34.749
28.126,34.75
28.102,34.719
28.107,34.742
28.112,34.774
28.104,34.785
28.11,34.75
28.083,34.727
28.1,34.74
28.111,34.76
28.123,34.754
28.16,34.819
28.152,34.776
28.155,34.794
28.134,34.768
28.117,34.771
28.135,34.752
28.14,34.783
28.125,34.748
28.105,34.733
28.11,34.729
28.11,34.729
28.11,34.729
28.11,34.729
28.186,34.848
28.194,34.858
28.215,34.834
28.225,34.841
28.227,34.896
28.225,34.883
28.208,34.88
28.212,34.908
28.228,34.888
28.259,34.89
28.268,34.902
28.245,34.887
28.301,34.946
28.303,34.913
28.276,34.919
28.246,34.876
28.255,34.888
28.23,34.882
28.257,34.941
28.258,34.907
28.246,34.947
28.283,34.946
28.291,34.928
28.271,34.928
28.283,34.923
28.282,34.931
28.264,34.945
28.253,34.9
28.236,34.888
28.286,34.921
28.257,34.933
28.295,34.935
28.284,34.948
28.299,34.955
28.309,34.968
28.298,34.922
28.274,34.929
28.263,34.944
28.268,34.943
28.308,34.997
28.301,34.94
28.326,34.985
28.287,34.963
28.301,34.957
28.267,34.945
28.288,34.941
28.273,34.979
28.258,34.942
28.227,34.916
28.224,34.93
28.24,34.933
28.292,34.95
28.279,34.952
28.289,34.953
28.306,34.979
28.302,34.973
28.295,35.022
28.256,34.951
28.276,34.979
28.269,34.964
28.256,35.024
28.251,34.947
28.264,34.921
28.271,34.936
28.282,34.944
28.287,34.945
28.32,34.978
28.317,34.937
28.299,34.958
28.322,34.953
28.306,34.939
28.295,34.987
28.292,34.946
28.299,34.94
28.225,34.871
28.256,34.93
28.261,34.913
28.245,34.86
28.248,34.911
28.265,34.956
28.243,34.929
28.25,34.91
28.239,34.889
28.261,34.913
28.279,34.892
28.277,34.94
28.281,34.92
28.278,34.971
28.254,34.91
28.277,34.924
28.29,34.962
28.269,34.914
28.254,34.907
28.338,34.939
28.3,34.949
28.305,34.931
28.314,34.921
28.313,34.936
28.295,34.944
28.284,34.948
28.266,34.936
28.268,34.92
28.287,34.908
28.289,34.92
28.271,34.918
28.272,34.949
28.312,34.936
28.297,34.912
28.279,34.956
28.301,34.943
28.292,34.915
28.288,34.931
28.286,34.941
28.307,34.94
28.33,34.929
28.307,34.944
28.298,34.927
28.315,34.918
28.318,34.976
28.367,34.989
28.318,34.933
28.323,34.97
28.274,34.915
28.257,34.936
28.259,34.89
28.257,34.909
28.3,34.943
28.293,34.948
28.285,34.926
28.266,34.974
28.266,34.974
28.266,34.974
28.266,34.974
28.165,34.826
28.189,34.882
28.164,34.814
28.163,34.8
28.172,34.831
28.184,34.847
28.157,34.833
28.142,34.811
28.161,34.848
28.233,34.929
28.221,34.945
28.188,34.927
28.221,34.912
28.224,34.902
28.219,34.913
28.077,34.731
28.064,34.779
28.103,34.827
28.077,34.784
28.099,34.79
28.098,34.783
28.111,34.787
28.128,34.866
28.141,34.865
28.123,34.778
28.129,34.764
28.106,34.778
28.144,34.813
28.144,34.854
28.141,34.78
28.152,34.843
28.156,34.834
28.158,34.845
28.107,34.775
28.129,34.801
28.115,34.832
28.094,34.8
28.103,34.824
28.135,34.833
28.17,34.866
28.17,34.884
28.146,34.839
28.167,34.852
28.179,34.862
28.14,34.819
28.131,34.785
28.153,34.821
28.112,34.834
28.134,34.824
28.147,34.881
28.137,34.836
28.111,34.837
28.128,34.85
28.131,34.824
28.159,34.816
28.128,34.805
28.133,34.795
28.078,34.768
28.086,34.766
28.135,34.78
28.162,34.802
28.127,34.812
28.108,34.828
28.089,34.835
28.113,34.856
28.106,34.809
28.097,34.817
28.091,34.8
28.085,34.768
28.069,34.748
28.089,34.797
28.093,34.768
28.12,34.82
28.112,34.795
28.103,34.827
28.11,34.79
28.122,34.831
28.135,34.852
28.115,34.83
28.139,34.848
28.127,34.797
28.074,34.756
28.08,34.77
28.105,34.783
28.101,34.802
28.124,34.819
28.134,34.809
28.132,34.84
28.124,34.814
28.132,34.809
28.132,34.797
28.147,34.812
28.106,34.858
28.127,34.856
28.172,34.83
28.18,34.808
28.158,34.796
28.15,34.81
28.16,34.789
28.131,34.803
28.138,34.836
28.177,34.851
28.152,34.828
28.143,34.831
28.158,34.822
28.186,34.859
28.175,34.834
28.21,34.884
28.207,34.885
28.208,34.853
28.212,34.847
28.261,34.948
28.267,34.934
28.273,34.942
28.293,34.939
28.277,34.933
28.239,34.933
28.149,34.824
28.133,34.829
28.121,34.815
28.142,34.817
28.167,34.871
28.15,34.861
28.183,34.874
28.139,34.876
28.168,34.853
28.152,34.824
28.145,34.792
28.162,34.794
28.177,34.816
28.208,34.887
28.188,34.855
28.174,34.844
28.192,34.97
28.195,34.967
28.157,34.859
28.164,34.855
28.17,34.891
28.192,34.844
28.164,34.856
28.166,34.851
28.18,34.846
28.147,34.822
28.135,34.819
28.092,34.795
28.113,34.819
28.132,34.834
28.173,34.832
28.173,34.832
28.173,34.832
28.173,34.832
28.173,34.832
28.141,34.896
28.158,34.901
28.146,34.919
28.152,34.895
28.142,34.872
28.142,34.886
28.149,34.885
28.147,34.844
28.15,34.828
28.125,34.853
28.141,34.888
28.146,34.872
28.136,34.844
28.147,34.844
28.136,34.835
28.133,34.894
28.123,34.884
28.147,34.867
