Min,Max
29.725,36.493
29.713,36.499
29.668,36.531
29.688,36.534
29.64,36.517
29.647,36.495
29.667,36.519
29.692,36.535
29.694,36.569
29.669,36.501
29.749,36.501
29.764,36.648
29.781,36.589
29.737,36.659
29.752,36.614
29.793,36.597
29.699,36.605
29.623,36.551
29.65,36.542
29.65,36.491
29.695,36.505
29.665,36.488
29.681,36.531
29.69,36.593
29.712,36.563
29.674,36.548
29.716,36.559
29.707,36.514
29.686,36.488
29.69,36.521
29.635,36.498
29.683,36.457
29.648,36.498
29.68,36.477
29.74,36.543
29.83,36.603
29.846,36.61
29.856,36.679
29.768,36.62
29.798,36.641
29.789,36.659
29.838,36.679
29.836,36.67
29.881,36.658
29.84,36.649
29.804,36.611
29.811,36.67
29.752,36.622
29.706,36.637
29.735,36.619
29.758,36.612
29.658,36.588
29.809,36.624
29.812,36.639
29.811,36.627
29.781,36.647
29.82,36.706
29.838,36.707
29.806,36.711
29.851,36.747
29.787,36.7
29.801,36.657
29.802,36.678
29.735,36.658
29.759,36.623
29.783,36.628
29.761,36.669
29.748,36.623
29.78,36.627
29.784,36.623
29.749,36.609
29.721,36.623
29.771,36.595
29.706,36.596
29.742,36.651
29.766,36.611
29.752,36.677
29.767,36.659
29.759,36.712
29.714,36.684
29.692,36.628
29.717,36.625
29.647,36.612
29.588,36.526
29.584,36.53
29.616,36.514
29.623,36.496
29.632,36.507
29.599,36.528
29.685,36.6
29.712,36.642
29.696,36.618
29.708,36.677
29.72,36.724
29.71,36.686
29.671,36.602
29.642,36.572
29.613,36.553
29.568,36.576
29.604,36.52
29.634,36.553
29.608,36.571
29.605,36.568
29.626,36.559
29.6,36.576
29.625,36.548
29.634,36.556
29.63,36.554
29.635,36.528
29.621,36.62
29.643,36.628
29.557,36.607
29.605,36.58
29.625,36.593
29.58,36.512
29.636,36.566
29.639,36.54
29.647,36.565
29.632,36.526
29.519,36.487
29.525,36.47
29.497,36.493
29.516,36.542
29.5,36.494
29.547,36.534
29.489,36.535
29.502,36.522
29.485,36.537
29.493,36.506
29.457,36.47
29.466,36.459
29.532,36.5
29.589,36.521
29.503,36.497
29.531,36.453
29.549,36.496
29.503,36.496
29.479,36.485
29.461,36.512
29.493,36.5
29.515,36.543
29.511,36.549
29.458,36.557
29.541,36.653
29.471,36.601
29.415,36.585
29.474,36.543
29.483,36.568
29.496,36.565
29.513,36.532
29.466,36.506
29.545,36.486
29.447,36.49
29.453,36.492
29.518,36.481
29.468,36.465
29.478,36.509
29.523,36.551
29.573,36.575
29.545,36.582
29.559,36.569
29.56,36.542
29.568,36.53
29.477,36.521
29.439,36.481
29.502,36.457
29.472,36.512
29.538,36.556
29.55,36.585
29.557,36.604
29.579,36.663
29.566,36.576
29.559,36.581
29.584,36.641
29.558,36.609
29.558,36.609
29.558,36.609
29.558,36.609
29.558,36.609
29.606,36.642
29.592,36.631
29.595,36.614
29.628,36.566
29.606,36.517
29.566,36.534
29.548,36.495
29.548,36.523
29.508,36.482
