Min,Max
27.048,35.878
27.04,35.827
26.981,35.799
26.981,35.799
26.981,35.799
26.981,35.799
26.981,35.799
27.014,35.856
27.042,35.849
27.058,35.825
27.057,35.814
26.949,35.754
27.039,35.789
27.007,35.794
27.041,35.743
27.02,35.747
26.991,35.783
26.959,35.723
27.005,35.761
26.932,35.792
26.926,35.769
26.961,35.825
26.944,35.871
26.975,36.016
26.944,35.926
26.919,35.893
26.962,35.94
26.98,35.924
26.963,35.93
26.992,35.954
26.848,35.947
26.913,35.94
26.905,35.918
26.861,35.97
26.886,36.0
26.943,35.995
26.939,35.992
26.899,35.897
26.863,35.92
26.878,35.919
26.858,35.863
26.854,35.831
26.877,35.887
26.86,35.836
26.837,35.848
26.873,35.86
26.855,35.865
26.866,35.936
26.884,35.847
26.874,35.925
26.897,35.941
26.863,35.957
26.816,35.947
26.844,35.919
26.855,35.916
26.824,35.93
26.803,35.929
26.88,35.999
26.827,36.014
26.822,36.035
26.892,36.126
26.871,36.027
26.854,36.019
26.857,36.009
26.868,36.041
26.817,36.048
26.833,36.006
26.848,36.005
26.838,35.965
26.843,35.895
26.835,35.856
26.784,35.886
26.792,35.898
26.861,35.904
26.84,35.903
26.848,35.997
26.805,35.854
26.765,35.917
26.816,35.932
26.836,35.973
26.78,35.932
26.798,35.986
26.774,35.962
26.813,35.973
26.863,36.067
26.829,36.035
26.82,36.033
26.897,36.059
26.903,36.071
26.906,36.04
26.887,36.029
26.859,36.036
26.847,36.045
26.925,36.078
26.918,35.993
26.984,35.987
27.011,36.0
26.959,35.996
26.989,35.932
26.913,35.92
26.862,35.912
26.909,35.896
26.928,35.887
26.837,35.886
26.895,35.95
26.912,35.973
26.819,35.984
26.853,36.006
26.875,36.004
26.892,35.985
26.92,36.006
26.982,36.05
26.971,36.043
26.964,36.053
27.012,36.076
26.966,36.039
26.982,36.051
26.956,36.075
27.043,36.089
27.011,36.063
27.06,36.102
27.058,36.102
27.072,36.045
27.049,36.029
27.049,36.029
27.049,36.029
27.049,36.029
26.956,35.854
26.962,35.874
26.994,35.851
27.055,35.913
27.042,35.868
27.109,35.868
27.107,35.899
27.093,35.927
27.085,35.959
27.124,35.916
27.097,35.922
27.131,35.969
27.094,35.963
27.094,35.977
27.083,35.95
27.193,35.937
27.088,35.968
27.106,35.961
27.166,35.916
