Min,Max
24.921,34.374
24.889,34.29
24.948,34.343
25.186,34.337
24.888,34.314
24.889,34.35
24.961,34.332
24.711,34.389
24.866,34.346
24.975,34.326
24.987,34.314
25.082,34.382
24.612,34.367
24.814,34.293
24.788,34.315
24.91,34.333
24.892,34.307
25.06,34.337
24.875,34.336
24.827,34.353
24.886,34.365
25.051,34.403
24.867,34.336
24.919,34.342
25.023,34.349
24.81,34.353
24.894,34.328
24.99,34.312
24.943,34.329
25.035,34.333
25.014,34.361
24.935,34.294
24.97,34.371
25.105,34.346
25.033,34.295
25.001,34.29
25.009,34.3
25.151,34.297
24.963,34.381
25.045,34.304
24.962,34.404
25.168,34.338
25.006,34.314
24.951,34.297
25.009,34.299
24.941,34.314
25.016,34.312
24.972,34.328
25.042,34.301
25.055,34.312
25.055,34.312
25.055,34.312
25.055,34.312
25.159,34.437
25.387,34.455
25.394,34.427
25.219,34.461
25.373,34.476
25.35,34.504
25.258,34.545
25.327,34.424
25.324,34.399
25.451,34.462
25.41,34.419
25.365,34.43
25.26,34.41
25.176,34.519
25.139,34.452
25.299,34.407
25.381,34.392
25.131,34.407
25.434,34.416
25.577,34.442
25.376,34.431
25.583,34.427
25.404,34.409
25.286,34.411
25.472,34.455
25.462,34.436
25.519,34.362
25.478,34.352
25.578,34.39
25.461,34.382
25.539,34.441
25.49,34.385
25.381,34.368
25.537,34.387
25.621,34.433
25.42,34.329
25.575,34.36
25.409,34.402
25.499,34.382
25.564,34.345
25.572,34.347
25.623,34.362
25.547,34.375
25.674,34.391
25.552,34.386
25.554,34.352
25.448,34.34
25.469,34.396
25.591,34.404
25.478,34.384
25.573,34.366
25.503,34.382
25.536,34.369
25.717,34.358
25.753,34.352
25.652,34.397
25.668,34.37
25.677,34.353
25.542,34.362
25.519,34.339
25.611,34.382
25.713,34.345
25.756,34.338
25.635,34.302
25.703,34.334
25.708,34.32
25.696,34.321
25.77,34.341
25.77,34.37
25.592,34.324
25.613,34.314
25.602,34.304
25.735,34.337
25.704,34.342
25.669,34.344
25.749,34.34
25.615,34.282
25.712,34.335
25.745,34.337
25.74,34.348
25.41,34.272
25.658,34.279
25.626,34.271
25.604,34.277
25.477,34.265
25.627,34.314
25.622,34.316
25.774,34.263
25.714,34.25
25.472,34.287
25.811,34.273
25.729,34.286
25.649,34.289
25.663,34.278
25.767,34.313
25.764,34.322
25.786,34.34
25.563,34.319
25.563,34.282
25.761,34.304
25.81,34.307
25.757,34.3
25.668,34.292
25.73,34.269
25.668,34.262
25.593,34.265
25.704,34.228
25.794,34.251
25.738,34.292
25.722,34.265
25.757,34.238
25.728,34.216
25.728,34.216
25.728,34.216
25.728,34.216
25.728,34.216
26.006,34.39
25.88,34.343
25.93,34.389
26.089,34.397
26.094,34.44
26.077,34.422
25.967,34.386
25.899,34.362
25.95,34.357
26.116,34.369
26.135,34.387
26.174,34.385
26.031,34.439
26.033,34.373
26.135,34.4
26.083,34.343
26.075,34.356
26.092,34.331
26.2,34.368
25.922,34.366
25.921,34.262
25.969,34.3
26.068,34.288
25.907,34.27
25.946,34.243
26.144,34.236
26.059,34.273
26.008,34.301
25.996,34.298
26.099,34.272
25.939,34.313
26.078,34.328
26.031,34.3
26.217,34.304
26.104,34.299
26.073,34.308
26.111,34.304
26.0,34.296
26.194,34.262
26.086,34.256
26.151,34.274
26.131,34.252
26.089,34.264
26.104,34.26
26.119,34.239
26.169,34.267
26.157,34.272
26.183,34.252
26.218,34.242
26.104,34.249
26.084,34.22
26.158,34.235
26.104,34.234
26.052,34.255
26.171,34.309
26.228,34.267
26.091,34.308
26.193,34.263
26.196,34.278
26.232,34.276
26.168,34.252
26.248,34.248
26.163,34.241
26.186,34.244
26.23,34.296
26.238,34.264
26.001,34.246
26.155,34.268
26.133,34.276
