Min,Max
29.995,35.259
30.003,35.166
29.991,35.146
29.97,35.124
30.013,35.185
30.006,35.102
29.965,35.165
29.955,35.079
29.959,35.129
29.988,35.148
29.969,35.174
30.038,35.231
30.057,35.243
30.044,35.211
30.023,35.195
30.004,35.129
30.025,35.208
30.087,35.189
30.079,35.218
30.11,35.226
30.092,35.249
30.066,35.192
30.072,35.203
30.067,35.294
30.039,35.283
30.094,35.251
30.078,35.285
30.076,35.176
30.081,35.14
30.076,35.136
30.057,35.168
30.039,35.217
30.046,35.213
30.037,35.204
30.044,35.261
30.029,35.293
30.025,35.235
30.053,35.268
30.04,35.209
30.036,35.227
30.041,35.175
30.051,35.241
30.05,35.223
30.05,35.197
30.067,35.189
30.047,35.148
30.035,35.167
30.04,35.145
30.066,35.194
30.06,35.202
30.058,35.213
30.054,35.238
30.058,35.277
30.049,35.271
30.043,35.281
30.005,35.168
30.012,35.234
30.007,35.204
29.979,35.239
29.936,35.127
29.952,35.191
29.984,35.224
30.014,35.185
29.964,35.14
29.975,35.187
30.035,35.234
30.079,35.201
30.08,35.205
30.023,35.126
30.017,35.145
30.046,35.208
30.039,35.216
30.058,35.269
30.03,35.234
30.037,35.245
30.057,35.223
30.021,35.196
29.998,35.264
30.033,35.191
30.055,35.233
30.01,35.235
30.031,35.239
30.05,35.218
30.056,35.234
30.035,35.25
30.028,35.225
30.023,35.28
30.025,35.218
30.034,35.186
30.031,35.198
30.023,35.205
30.043,35.203
30.069,35.206
30.039,35.18
30.011,35.19
29.954,35.199
29.952,35.201
29.963,35.107
29.92,35.111
29.908,35.122
29.947,35.134
29.939,35.122
29.94,35.131
29.944,35.147
29.942,35.174
29.965,35.133
29.967,35.161
30.015,35.217
30.084,35.227
30.085,35.243
30.071,35.222
30.034,35.179
30.051,35.236
30.067,35.203
30.028,35.174
30.025,35.175
30.025,35.186
30.001,35.189
30.021,35.191
30.053,35.241
30.019,35.265
30.017,35.26
30.02,35.242
30.023,35.222
30.033,35.24
29.985,35.206
30.007,35.241
29.996,35.269
30.03,35.218
30.023,35.248
30.045,35.265
30.058,35.295
30.077,35.282
30.039,35.239
30.045,35.256
30.051,35.243
30.033,35.282
30.067,35.283
30.076,35.335
30.054,35.26
30.04,35.245
30.037,35.242
30.048,35.274
30.048,35.26
30.043,35.263
30.076,35.265
30.082,35.281
30.058,35.245
30.082,35.221
30.101,35.282
30.144,35.291
30.142,35.346
30.116,35.317
30.097,35.347
30.087,35.316
30.056,35.284
30.046,35.234
30.067,35.228
30.05,35.189
30.061,35.2
30.037,35.211
30.027,35.171
30.022,35.208
29.979,35.155
29.98,35.147
29.982,35.156
29.986,35.213
30.004,35.208
30.036,35.209
30.014,35.259
30.046,35.265
30.024,35.267
30.039,35.293
30.04,35.321
30.065,35.301
30.069,35.32
30.066,35.276
30.045,35.285
30.048,35.261
30.01,35.217
29.967,35.197
29.984,35.227
29.968,35.259
29.969,35.221
29.984,35.215
29.947,35.196
29.989,35.191
30.004,35.278
30.029,35.27
29.995,35.188
29.995,35.202
29.969,35.192
30.012,35.212
29.968,35.177
29.968,35.176
29.985,35.187
29.963,35.227
29.904,35.201
29.935,35.236
29.9,35.144
29.894,35.17
29.933,35.209
29.906,35.191
29.965,35.211
29.974,35.219
30.01,35.3
29.995,35.308
29.977,35.289
29.995,35.304
29.949,35.236
29.953,35.258
29.942,35.291
29.924,35.275
29.946,35.275
29.942,35.264
29.898,35.201
29.891,35.152
29.901,35.152
29.917,35.195
29.925,35.133
29.912,35.141
29.82,35.08
29.833,35.056
29.814,35.06
29.817,35.015
29.806,35.037
29.822,35.083
29.814,35.057
29.867,35.082
29.85,35.068
29.863,35.059
29.902,35.06
29.891,35.052
29.862,35.142
29.88,35.091
29.905,35.178
29.895,35.136
29.918,35.114
29.884,35.09
29.919,35.135
29.909,35.171
29.944,35.132
29.926,35.136
29.91,35.111
29.89,35.079
29.821,35.083
29.783,35.102
29.784,35.054
29.794,35.113
29.791,35.004
29.781,35.068
29.834,35.093
29.882,35.144
29.884,35.133
29.884,35.079
29.894,35.118
29.884,35.096
29.886,35.066
29.831,35.081
29.827,35.07
29.85,35.094
29.845,35.074
29.838,35.139
29.893,35.184
29.943,35.223
29.946,35.213
29.941,35.225
29.893,35.205
29.926,35.25
29.954,35.193
29.989,35.194
29.965,35.229
29.95,35.147
29.926,35.17
29.924,35.211
29.866,35.106
29.85,35.058
29.837,35.078
29.823,35.03
29.838,35.037
29.809,35.07
29.783,34.998
29.777,35.057
29.8,35.057
29.807,35.081
29.798,35.098
29.804,35.033
29.845,35.066
29.861,35.088
29.822,35.066
29.836,35.139
29.837,35.105
29.816,35.045
29.783,35.085
29.804,35.087
29.787,35.118
29.789,35.026
29.795,35.078
29.798,35.045
29.842,35.108
29.834,35.059
29.825,35.067
29.825,35.065
29.829,35.076
29.816,35.078
29.822,35.041
29.813,35.033
29.829,35.132
29.822,35.134
29.847,35.1
29.844,35.106
29.825,35.161
29.793,35.089
29.771,35.135
29.782,35.074
29.783,35.122
29.783,35.117
29.807,35.08
29.84,35.121
29.835,35.103
29.865,35.117
29.857,35.154
29.859,35.114
29.823,35.074
29.863,35.126
29.848,35.07
29.847,35.122
29.837,35.165
29.835,35.101
29.815,35.125
29.83,35.129
29.857,35.076
29.88,35.105
29.828,35.106
29.834,35.069
29.868,35.1
29.848,35.157
29.839,35.138
29.807,35.08
29.842,35.089
29.852,35.087
29.88,35.166
29.919,35.132
29.918,35.165
29.923,35.191
29.891,35.186
29.887,35.166
29.861,35.127
29.835,35.134
29.87,35.145
29.859,35.173
29.868,35.165
29.842,35.163
29.863,35.21
29.931,35.213
29.925,35.224
29.914,35.203
29.903,35.204
29.879,35.181
29.842,35.146
29.848,35.146
29.846,35.158
29.853,35.148
29.837,35.138
29.86,35.139
29.86,35.186
29.807,35.163
29.79,35.134
29.831,35.175
29.85,35.173
29.826,35.164
29.821,35.15
29.802,35.131
29.805,35.163
29.801,35.175
29.82,35.171
29.762,35.174
29.783,35.153
29.808,35.196
29.817,35.211
29.781,35.178
29.791,35.15
29.784,35.169
29.782,35.14
29.792,35.144
29.798,35.167
29.807,35.192
29.85,35.23
29.835,35.236
29.802,35.243
29.772,35.218
29.761,35.206
29.746,35.199
29.768,35.186
29.769,35.222
29.86,35.296
29.877,35.294
29.863,35.292
29.871,35.285
29.901,35.286
29.877,35.298
29.822,35.236
29.832,35.27
29.805,35.245
29.818,35.234
29.811,35.235
29.807,35.243
29.836,35.25
29.868,35.299
29.839,35.309
29.86,35.285
29.863,35.268
29.863,35.303
29.878,35.344
29.929,35.404
29.918,35.351
29.899,35.341
29.902,35.341
29.864,35.331
29.852,35.329
29.848,35.327
29.888,35.31
29.863,35.314
29.817,35.282
29.835,35.271
29.852,35.305
29.896,35.341
29.873,35.344
29.819,35.331
29.842,35.314
29.813,35.298
29.767,35.287
29.657,35.198
29.665,35.194
29.634,35.152
29.626,35.103
29.664,35.137
29.694,35.199
29.711,35.184
29.705,35.208
29.712,35.212
29.729,35.218
29.7,35.228
29.765,35.29
29.847,35.333
29.848,35.356
29.837,35.333
29.848,35.322
29.86,35.34
29.864,35.359
29.886,35.38
29.882,35.382
29.86,35.354
29.858,35.387
29.846,35.36
29.802,35.305
29.782,35.254
29.813,35.28
29.802,35.24
29.807,35.276
29.798,35.252
29.816,35.289
29.804,35.301
29.809,35.285
29.776,35.249
29.772,35.219
29.786,35.247
29.793,35.277
29.829,35.285
29.804,35.265
29.819,35.283
29.789,35.259
29.772,35.252
29.798,35.275
29.831,35.33
29.817,35.326
29.859,35.338
29.878,35.337
29.863,35.341
29.811,35.328
29.785,35.301
29.77,35.265
29.797,35.291
29.785,35.282
29.774,35.285
29.772,35.266
29.768,35.294
29.786,35.316
29.793,35.275
29.797,35.26
29.792,35.293
29.787,35.282
29.776,35.277
29.766,35.271
29.786,35.267
29.784,35.282
29.768,35.255
29.763,35.302
29.738,35.249
29.705,35.232
29.712,35.211
29.709,35.266
29.693,35.265
29.728,35.246
29.735,35.253
29.744,35.259
29.743,35.309
29.745,35.303
29.712,35.235
29.741,35.255
29.796,35.337
29.78,35.337
29.737,35.342
29.766,35.31
29.791,35.284
29.77,35.284
29.725,35.275
29.7,35.29
29.68,35.243
29.696,35.266
29.7,35.28
29.712,35.295
29.745,35.344
29.746,35.312
29.766,35.34
29.752,35.345
29.759,35.387
29.763,35.373
29.684,35.319
29.685,35.306
29.678,35.329
29.654,35.305
29.647,35.311
29.629,35.31
29.679,35.322
29.69,35.35
29.702,35.365
29.669,35.342
29.664,35.323
29.679,35.311
29.6,35.265
29.611,35.284
29.642,35.315
29.657,35.286
29.633,35.286
29.632,35.299
29.679,35.348
29.671,35.368
29.671,35.339
29.649,35.36
29.643,35.337
29.659,35.309
29.688,35.356
29.685,35.368
29.687,35.359
29.674,35.351
29.69,35.367
29.667,35.352
29.705,35.341
29.67,35.334
29.654,35.311
29.688,35.38
29.694,35.382
29.741,35.379
29.736,35.331
29.707,35.323
29.691,35.361
29.697,35.385
29.665,35.372
29.696,35.369
29.678,35.362
29.682,35.376
29.705,35.38
29.717,35.429
29.674,35.402
29.711,35.399
29.66,35.341
29.64,35.296
29.645,35.313
29.627,35.315
29.636,35.292
29.636,35.321
29.698,35.424
29.703,35.426
29.71,35.382
29.68,35.362
29.678,35.354
29.67,35.356
29.651,35.371
29.674,35.367
29.67,35.388
29.69,35.363
29.641,35.321
29.69,35.403
29.676,35.403
29.677,35.399
29.678,35.413
29.644,35.368
29.674,35.372
29.678,35.41
29.71,35.403
29.669,35.389
29.721,35.408
29.712,35.398
29.706,35.427
29.714,35.408
29.654,35.346
29.659,35.361
29.653,35.344
29.653,35.356
29.655,35.351
29.672,35.366
29.667,35.377
29.683,35.389
29.675,35.39
29.657,35.38
29.643,35.366
29.709,35.403
29.718,35.434
29.725,35.427
29.706,35.419
29.732,35.402
29.697,35.38
29.698,35.378
29.671,35.376
29.654,35.332
29.66,35.325
29.657,35.326
29.613,35.303
29.654,35.35
29.705,35.408
29.735,35.366
29.743,35.388
29.747,35.392
29.722,35.388
29.729,35.39
29.673,35.365
29.66,35.392
29.679,35.409
29.7,35.38
29.659,35.301
29.675,35.342
29.646,35.305
29.649,35.332
29.634,35.348
29.607,35.297
29.654,35.331
29.641,35.296
29.747,35.392
29.767,35.422
