Min,Max
28.878,35.675
28.914,35.66
28.931,35.696
28.925,35.708
28.926,35.711
28.942,35.745
28.971,35.754
29.0,35.718
28.929,35.782
28.958,35.749
28.904,35.645
28.929,35.642
28.955,35.71
28.919,35.687
28.92,35.713
28.904,35.66
28.906,35.666
28.917,35.627
28.912,35.567
28.88,35.575
28.857,35.575
28.846,35.551
28.837,35.551
28.821,35.545
28.831,35.494
28.837,35.559
28.835,35.553
28.867,35.664
28.826,35.601
28.847,35.573
28.85,35.559
28.879,35.57
28.802,35.61
28.829,35.583
28.826,35.643
28.829,35.648
28.807,35.677
28.885,35.692
28.874,35.626
28.893,35.582
28.878,35.617
28.864,35.599
28.883,35.612
28.878,35.628
28.872,35.616
28.895,35.695
28.913,35.688
28.929,35.727
28.94,35.651
28.908,35.603
28.888,35.641
28.831,35.657
28.847,35.636
28.828,35.645
28.816,35.593
28.852,35.648
28.831,35.625
28.866,35.534
28.883,35.614
28.872,35.523
28.816,35.637
28.919,35.649
28.911,35.655
28.95,35.639
28.932,35.698
28.962,35.679
28.883,35.588
28.913,35.622
28.898,35.623
28.924,35.616
28.92,35.624
28.922,35.569
28.893,35.577
28.882,35.607
28.924,35.571
28.878,35.52
28.903,35.62
28.944,35.671
28.965,35.633
28.992,35.692
29.034,35.697
29.035,35.695
29.031,35.737
29.02,35.754
28.994,35.708
29.013,35.728
28.985,35.76
28.999,35.77
28.926,35.691
28.931,35.733
28.899,35.731
28.975,35.737
28.949,35.702
28.949,35.653
28.954,35.7
29.007,35.683
29.016,35.721
29.052,35.662
29.108,35.652
29.089,35.637
29.123,35.703
29.102,35.674
29.021,35.639
28.947,35.698
28.894,35.689
28.903,35.692
28.884,35.661
28.878,35.619
28.888,35.65
28.96,35.71
29.006,35.736
28.954,35.71
28.985,35.733
28.98,35.764
28.955,35.572
28.99,35.529
29.163,35.588
29.173,35.706
29.237,35.703
29.151,35.593
29.118,35.675
29.19,35.732
29.113,35.732
29.056,35.768
29.064,35.765
29.052,35.696
29.062,35.772
29.036,35.685
29.011,35.662
28.988,35.657
29.027,35.726
29.013,35.701
28.986,35.706
29.096,35.731
29.191,35.75
29.201,35.656
29.269,35.756
29.222,35.69
29.204,35.745
29.251,35.696
29.214,35.682
29.18,35.722
29.156,35.712
29.136,35.665
29.122,35.718
29.133,35.694
29.107,35.74
29.104,35.688
29.094,35.667
29.085,35.656
29.119,35.645
29.234,35.722
29.326,35.702
29.384,35.777
29.417,35.738
29.428,35.727
29.429,35.724
29.378,35.741
29.374,35.807
29.311,35.682
29.249,35.712
29.212,35.674
29.112,35.747
29.126,35.812
29.155,35.78
29.161,35.808
29.102,35.77
29.167,35.845
29.195,35.783
29.262,35.709
29.373,35.718
29.345,35.837
29.423,35.76
29.372,35.702
29.377,35.824
29.38,35.718
29.266,35.712
29.347,35.691
29.313,35.716
29.304,35.715
29.209,35.667
29.169,35.715
29.12,35.664
29.114,35.651
29.233,35.657
29.188,35.719
29.275,35.676
29.367,35.884
29.384,35.644
29.381,35.696
29.414,35.671
29.345,35.631
29.332,35.688
29.461,35.694
29.449,35.674
29.428,35.699
29.361,35.686
29.328,35.629
29.337,35.629
29.375,35.759
29.375,35.759
29.375,35.759
29.375,35.759
29.375,35.759
29.375,35.759
29.384,35.72
29.322,35.655
29.295,35.599
29.288,35.55
29.24,35.597
29.21,35.581
29.178,35.589
29.196,35.562
29.263,35.649
29.35,35.597
29.35,35.656
29.39,35.583
29.318,35.58
29.35,35.57
29.462,35.661
29.497,35.647
29.471,35.634
29.491,35.613
29.48,35.699
29.442,35.57
29.349,35.564
29.307,35.625
29.281,35.649
29.212,35.682
29.259,35.648
29.352,35.662
29.509,35.728
29.546,35.72
29.502,35.702
29.563,35.68
29.545,35.707
29.537,35.69
29.542,35.722
29.553,35.716
29.56,35.662
29.545,35.659
29.541,35.694
29.454,35.659
29.366,35.692
29.318,35.786
29.252,35.792
29.161,35.735
29.246,35.746
29.278,35.646
29.201,35.63
29.248,35.558
29.331,35.601
29.384,35.573
29.343,35.622
29.378,35.628
29.442,35.715
29.481,35.669
29.437,35.67
29.384,35.686
29.425,35.681
29.3,35.62
29.422,35.685
29.389,35.713
29.328,35.634
29.309,35.646
29.281,35.586
29.29,35.615
29.369,35.59
29.398,35.623
29.401,35.635
29.447,35.646
29.399,35.689
29.409,35.751
29.43,35.655
29.421,35.707
29.377,35.635
29.343,35.617
29.271,35.641
29.205,35.656
29.246,35.606
29.227,35.735
29.237,35.687
29.231,35.618
29.231,35.644
29.142,35.701
29.233,35.684
29.251,35.602
29.371,35.758
29.396,35.657
29.418,35.619
29.421,35.626
29.435,35.668
29.42,35.638
29.344,35.659
29.23,35.58
29.206,35.597
29.2,35.622
29.125,35.613
29.185,35.592
29.184,35.615
29.242,35.624
29.277,35.681
29.258,35.643
29.292,35.708
29.25,35.682
29.315,35.762
29.345,35.642
29.293,35.62
29.279,35.584
29.319,35.636
29.353,35.654
29.229,35.649
29.233,35.659
29.183,35.684
29.224,35.662
29.215,35.66
29.197,35.67
29.219,35.621
29.238,35.566
29.255,35.639
29.287,35.596
