Min,Max
30.111,37.139
30.103,37.042
30.073,37.022
30.086,36.99
30.076,37.049
30.11,37.041
30.121,37.134
30.094,37.079
30.117,37.099
30.116,37.148
30.138,37.077
30.137,37.036
30.066,37.062
30.082,37.07
30.121,37.105
30.126,37.101
30.09,37.116
30.105,37.143
30.082,37.153
30.093,37.176
30.079,37.099
30.037,37.101
30.054,37.037
30.054,37.088
30.048,37.108
30.021,37.117
30.028,37.075
30.057,37.007
30.081,37.084
30.028,37.069
30.036,36.978
30.004,36.989
30.018,37.078
30.077,37.102
30.042,37.039
30.027,37.147
30.028,37.046
30.073,37.022
30.031,37.005
30.028,37.06
30.051,37.028
30.026,37.036
30.035,37.04
30.017,37.029
30.064,37.026
30.001,36.968
30.015,36.997
29.995,37.044
29.977,37.024
30.0,37.028
30.025,37.064
30.044,37.015
30.04,37.052
30.023,37.029
30.001,37.037
30.03,37.022
29.995,37.003
30.065,37.017
30.079,37.073
30.088,37.055
30.076,37.085
30.089,37.079
30.111,37.05
30.125,37.117
30.101,37.078
30.101,37.078
30.101,37.078
30.101,37.078
30.101,37.078
30.128,37.158
30.138,37.071
30.137,37.11
30.104,37.068
30.152,37.054
30.145,37.043
30.154,37.056
30.137,37.118
30.157,37.082
30.19,37.051
30.197,37.125
30.195,37.122
30.178,37.01
30.147,37.068
30.126,37.042
30.132,37.098
30.12,37.06
30.15,37.062
30.149,37.04
30.143,37.019
30.144,37.078
30.164,37.101
30.13,37.04
30.162,37.08
30.177,37.089
30.163,36.987
30.16,37.023
30.158,37.049
30.177,37.019
30.167,37.114
30.173,37.069
30.166,37.069
30.134,37.062
30.104,37.071
30.122,36.996
30.121,37.076
30.103,37.017
30.124,37.073
30.126,37.034
30.106,37.078
30.143,37.183
30.128,37.099
30.126,37.049
30.096,37.055
30.097,37.008
30.137,37.051
30.115,37.046
30.091,37.161
30.112,37.151
30.125,37.057
30.112,37.081
30.091,37.041
30.059,37.046
30.086,37.023
30.086,37.037
30.092,37.05
30.073,37.02
30.086,37.011
30.094,37.081
30.062,37.057
30.081,36.981
30.076,36.99
30.025,36.985
30.045,36.985
30.026,36.978
30.06,37.025
30.06,37.017
30.038,37.013
30.046,37.061
30.068,36.99
30.081,37.023
30.032,37.01
30.041,36.979
30.047,37.028
30.016,37.048
30.042,37.082
30.032,37.031
30.026,36.976
30.025,37.063
30.088,37.076
30.083,37.093
30.065,37.075
30.092,37.106
30.081,37.022
30.104,37.056
30.106,37.053
30.046,37.077
30.076,37.058
30.075,37.023
30.025,37.139
30.049,37.053
30.072,37.145
30.015,37.083
30.047,37.062
30.015,37.012
30.004,37.033
30.004,37.056
30.006,37.007
30.006,36.967
30.016,36.984
30.002,36.957
30.0,36.937
30.029,36.986
30.026,36.976
30.01,37.021
29.979,37.034
29.946,36.966
29.962,36.997
29.945,36.969
29.951,36.998
29.99,37.016
30.009,36.942
30.001,37.003
30.014,37.147
30.043,37.032
30.0,37.02
30.03,36.988
30.033,37.042
30.033,37.042
30.033,37.042
30.033,37.042
30.033,37.042
30.16,37.047
30.158,37.03
30.129,37.05
30.139,37.084
30.134,37.057
30.136,36.999
30.062,37.017
30.083,37.037
30.1,37.025
30.158,37.075
30.159,37.099
30.149,37.136
30.153,37.069
30.13,37.085
30.151,37.152
30.184,37.126
30.142,37.08
30.163,37.056
30.16,37.069
30.108,37.137
30.09,37.129
30.081,37.045
30.109,37.048
30.142,37.113
30.132,37.063
30.133,37.137
30.112,37.017
30.119,37.059
30.139,37.057
30.16,37.007
30.175,37.093
30.177,37.136
30.135,37.117
30.157,37.038
30.144,37.052
30.156,37.115
