Min,Max
28.657,35.781
28.704,35.739
28.694,35.75
28.676,35.703
28.562,35.748
28.609,35.711
28.593,35.69
28.593,35.676
28.536,35.657
28.45,35.617
28.483,35.643
28.571,35.64
28.637,35.571
28.657,35.564
28.626,35.582
28.647,35.632
28.647,35.642
28.636,35.651
28.647,35.66
28.646,35.66
28.633,35.656
28.511,35.669
28.684,35.667
28.667,35.678
28.717,35.665
28.516,35.672
28.634,35.747
28.693,35.712
28.667,35.687
28.653,35.703
28.661,35.705
28.651,35.746
28.639,35.687
28.661,35.677
28.639,35.696
28.674,35.729
28.677,35.743
28.69,35.738
28.655,35.747
28.616,35.746
28.594,35.748
28.632,35.698
28.592,35.709
28.604,35.721
28.567,35.719
28.648,35.728
28.578,35.755
28.629,35.762
28.679,35.749
28.661,35.782
28.698,35.79
28.672,35.748
28.615,35.754
28.702,35.712
28.587,35.732
28.611,35.766
28.685,35.763
28.65,35.753
28.69,35.785
28.673,35.777
28.657,35.809
28.663,35.789
28.666,35.841
28.657,35.809
28.644,35.863
28.648,35.797
28.625,35.762
28.63,35.788
28.653,35.798
28.67,35.793
28.632,35.793
28.662,35.771
28.652,35.784
28.636,35.763
28.663,35.769
28.676,35.764
28.657,35.78
28.662,35.766
28.678,35.782
28.664,35.762
28.654,35.76
28.672,35.765
28.694,35.755
28.705,35.762
28.671,35.739
28.677,35.752
28.678,35.756
28.663,35.796
28.672,35.795
28.672,35.772
28.672,35.835
28.701,35.823
28.706,35.86
28.688,35.796
28.672,35.777
28.663,35.79
28.683,35.784
28.654,35.795
28.661,35.785
28.687,35.815
28.693,35.802
28.693,35.802
28.693,35.802
28.693,35.802
28.644,35.749
28.605,35.732
28.611,35.737
28.624,35.735
28.633,35.738
28.606,35.72
28.609,35.724
28.59,35.702
28.623,35.753
28.677,35.766
28.652,35.747
28.632,35.742
28.626,35.718
28.606,35.713
28.617,35.701
28.626,35.752
28.614,35.756
28.618,35.768
28.668,35.774
28.625,35.808
28.616,35.739
28.625,35.766
28.604,35.751
28.601,35.78
28.616,35.787
28.611,35.746
28.573,35.732
28.575,35.736
28.609,35.745
28.607,35.774
28.597,35.781
28.61,35.803
28.609,35.759
28.638,35.783
28.629,35.777
28.624,35.779
28.619,35.742
28.598,35.766
28.559,35.717
28.604,35.748
28.597,35.787
28.627,35.767
28.607,35.805
28.618,35.793
28.577,35.755
28.6,35.791
28.581,35.763
28.597,35.792
28.612,35.759
28.587,35.74
28.592,35.756
28.576,35.719
28.552,35.715
28.599,35.772
28.611,35.807
28.606,35.736
28.561,35.72
28.559,35.709
28.554,35.725
28.582,35.755
28.586,35.748
28.58,35.759
28.567,35.73
28.575,35.714
28.602,35.736
28.57,35.72
28.55,35.691
28.535,35.708
28.528,35.726
28.52,35.704
28.575,35.741
28.551,35.768
28.564,35.748
28.57,35.771
28.564,35.733
28.589,35.779
28.586,35.779
28.595,35.769
28.607,35.752
28.605,35.763
28.599,35.796
28.594,35.833
28.631,35.824
28.623,35.813
28.613,35.789
28.59,35.796
28.595,35.79
28.6,35.792
28.606,35.786
28.619,35.811
28.628,35.824
28.631,35.819
28.613,35.79
28.616,35.784
28.621,35.773
28.616,35.791
28.58,35.776
28.577,35.784
28.554,35.756
28.518,35.734
28.488,35.749
28.548,35.756
28.522,35.755
28.547,35.775
28.53,35.753
28.556,35.769
28.557,35.774
28.554,35.814
28.561,35.773
28.57,35.756
28.573,35.778
28.593,35.79
28.58,35.79
28.587,35.795
28.6,35.78
28.559,35.79
28.608,35.837
28.604,35.826
28.604,35.826
28.604,35.826
28.604,35.826
28.604,35.826
28.703,35.824
28.699,35.785
28.7,35.794
28.713,35.808
28.698,35.789
28.695,35.798
28.69,35.8
28.678,35.776
28.627,35.763
28.626,35.777
28.652,35.785
28.679,35.765
28.649,35.811
28.627,35.786
28.647,35.752
28.668,35.781
28.672,35.79
28.652,35.78
28.674,35.797
28.687,35.786
28.688,35.789
28.648,35.78
28.665,35.789
28.698,35.773
28.705,35.818
28.675,35.808
28.683,35.778
