Min,Max
25.895,35.96
26.176,35.984
26.049,36.016
26.118,35.979
26.134,35.931
26.128,35.95
26.065,35.939
26.042,35.942
25.988,35.929
25.909,35.892
25.744,35.926
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
25.723,35.92
26.304,36.191
26.273,36.206
26.278,36.153
26.224,36.174
26.245,36.185
26.196,36.165
26.065,36.139
26.001,36.176
26.076,36.365
26.19,36.346
26.134,36.319
26.231,36.361
26.225,36.342
26.37,36.348
26.49,36.325
26.732,36.337
26.832,36.378
26.868,36.352
26.748,36.339
26.688,36.364
26.786,36.423
26.71,36.385
26.574,36.407
26.563,36.391
26.5,36.404
26.468,36.38
26.477,36.39
26.561,36.443
26.588,36.386
26.483,36.369
26.514,36.336
26.581,36.342
26.541,36.353
26.643,36.327
26.586,36.339
26.741,36.373
26.863,36.339
26.83,36.345
26.864,36.33
26.846,36.335
26.916,36.339
26.805,36.346
26.865,36.341
26.772,36.324
26.863,36.327
26.955,36.35
27.07,36.347
27.146,36.362
27.071,36.275
26.943,36.282
26.962,36.33
26.918,36.372
26.985,36.36
26.922,36.361
27.016,36.334
26.964,36.36
26.995,36.396
27.061,36.394
26.944,36.417
27.0,36.459
26.966,36.399
26.948,36.367
26.869,36.416
26.773,36.519
26.786,36.352
26.862,36.358
26.867,36.374
26.79,36.369
26.843,36.427
26.802,36.385
26.651,36.346
26.838,36.364
26.657,36.335
26.782,36.362
26.821,36.378
26.884,36.384
27.013,36.403
26.888,36.333
26.915,36.37
26.866,36.34
26.853,36.475
26.914,36.369
26.819,36.385
26.759,36.426
26.799,36.395
26.868,36.368
26.918,36.367
26.714,36.412
26.987,36.383
27.029,36.424
26.974,36.341
26.937,36.393
27.105,36.383
27.173,36.468
27.265,36.433
27.308,36.456
27.338,36.444
27.416,36.423
27.564,36.416
27.389,36.41
27.63,36.403
27.628,36.413
27.538,36.442
27.5,36.347
27.554,36.416
27.562,36.459
27.663,36.514
27.647,36.465
27.745,36.503
27.857,36.453
28.038,36.545
28.017,36.497
28.017,36.497
28.017,36.497
28.017,36.497
28.017,36.497
28.022,36.216
27.936,36.214
27.983,36.21
27.942,36.175
27.983,36.167
27.94,36.156
27.9,36.182
27.892,36.22
27.987,36.264
28.101,36.267
28.06,36.278
28.031,36.255
27.979,36.23
27.938,36.185
27.952,36.294
27.917,36.275
