Min,Max
29.939,36.709
29.984,36.698
29.998,36.705
29.963,36.678
29.957,36.664
29.939,36.635
29.922,36.658
29.895,36.609
29.864,36.572
29.874,36.561
29.922,36.623
29.912,36.587
29.999,36.655
30.019,36.676
30.005,36.671
30.005,36.671
30.005,36.671
30.005,36.671
30.005,36.671
29.955,36.556
29.965,36.571
29.969,36.546
29.935,36.576
29.951,36.527
29.927,36.488
29.93,36.5
29.937,36.53
30.02,36.603
29.979,36.578
30.008,36.605
29.996,36.614
30.005,36.611
30.018,36.646
30.005,36.642
30.006,36.675
29.987,36.644
29.937,36.612
29.957,36.621
29.972,36.665
29.993,36.695
29.958,36.682
29.936,36.661
29.979,36.68
29.969,36.706
29.916,36.672
29.945,36.704
29.92,36.685
29.922,36.651
29.917,36.636
29.903,36.624
29.901,36.662
29.951,36.669
29.912,36.663
29.926,36.653
29.943,36.683
29.927,36.652
29.97,36.702
29.962,36.711
29.933,36.666
29.909,36.661
29.877,36.644
29.895,36.675
29.937,36.726
29.987,36.748
29.989,36.711
29.956,36.651
29.929,36.66
29.963,36.658
29.925,36.596
29.894,36.607
29.888,36.579
29.907,36.565
29.883,36.521
29.869,36.516
29.882,36.485
29.883,36.479
29.893,36.468
29.866,36.454
29.842,36.462
29.832,36.402
29.817,36.471
29.866,36.52
29.868,36.521
29.859,36.476
29.839,36.464
29.81,36.397
29.845,36.494
29.905,36.538
29.932,36.569
29.923,36.542
29.921,36.508
29.93,36.579
29.891,36.519
29.962,36.604
29.897,36.555
29.913,36.553
29.898,36.525
29.859,36.498
29.847,36.5
29.9,36.573
29.943,36.609
29.923,36.584
29.919,36.588
29.903,36.573
29.896,36.576
29.914,36.609
29.927,36.668
29.94,36.68
29.934,36.676
29.893,36.652
29.895,36.654
29.916,36.655
29.928,36.696
29.923,36.657
29.93,36.637
29.917,36.603
29.918,36.583
29.932,36.627
29.927,36.609
29.96,36.617
29.963,36.64
29.93,36.606
29.903,36.575
29.941,36.594
29.926,36.596
29.887,36.525
29.904,36.539
29.864,36.486
29.887,36.534
29.942,36.609
29.942,36.609
29.942,36.609
29.942,36.609
29.942,36.609
30.002,36.658
29.992,36.684
29.991,36.679
29.989,36.651
29.985,36.678
29.983,36.664
29.962,36.665
30.01,36.663
30.103,36.763
30.081,36.767
30.038,36.735
30.066,36.719
30.04,36.69
30.066,36.708
30.033,36.706
30.031,36.674
30.046,36.674
30.047,36.698
30.045,36.664
30.035,36.714
30.119,36.747
30.131,36.803
30.111,36.782
30.127,36.745
30.081,36.726
30.09,36.715
30.122,36.719
30.097,36.714
30.076,36.693
30.054,36.642
30.008,36.618
30.036,36.638
30.09,36.672
30.086,36.66
30.081,36.646
30.056,36.61
30.043,36.637
30.041,36.642
29.99,36.584
29.992,36.58
29.971,36.563
29.99,36.558
29.927,36.531
29.916,36.503
29.966,36.563
29.954,36.567
29.964,36.554
29.948,36.561
29.953,36.591
29.929,36.541
29.923,36.563
29.977,36.569
29.942,36.52
29.934,36.509
29.937,36.516
29.931,36.533
29.984,36.553
30.01,36.57
29.989,36.551
29.959,36.57
29.97,36.579
29.949,36.605
29.991,36.611
29.964,36.618
29.925,36.581
29.924,36.625
29.917,36.596
29.905,36.578
29.932,36.643
