Min,Max
30.99,36.685
31.06,36.647
31.07,36.65
31.061,36.644
31.091,36.634
31.066,36.632
31.115,36.661
31.094,36.637
31.103,36.592
31.1,36.622
31.112,36.62
31.105,36.642
31.083,36.625
31.143,36.591
31.105,36.636
31.163,36.648
31.097,36.645
31.093,36.656
31.104,36.691
31.077,36.68
31.079,36.622
31.183,36.658
31.186,36.651
31.131,36.712
31.153,36.672
31.016,36.69
31.078,36.615
31.203,36.741
31.239,36.726
31.207,36.691
31.177,36.634
31.167,36.602
31.184,36.666
31.197,36.691
31.236,36.672
31.21,36.698
31.167,36.688
31.141,36.647
31.128,36.63
31.181,36.677
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.198,36.678
31.482,36.84
31.49,36.883
31.5,36.926
31.443,36.861
31.467,36.859
31.457,36.861
31.452,36.831
31.48,36.908
31.562,36.998
31.589,36.986
31.602,36.936
31.549,36.938
31.527,36.926
31.585,36.964
31.612,37.051
31.613,36.984
31.612,36.977
31.647,37.03
31.597,36.98
31.602,37.014
31.625,37.007
31.637,37.072
31.637,37.056
31.634,37.053
31.59,37.092
31.612,37.044
31.637,37.033
31.657,37.026
31.592,37.0
31.582,37.02
31.569,36.991
31.602,37.004
31.596,37.065
31.564,36.999
31.572,37.005
31.59,37.033
31.557,36.974
31.599,37.024
31.632,37.118
31.613,37.052
31.605,37.064
31.6,37.0
31.585,36.991
31.567,36.97
31.592,37.009
31.582,36.964
31.557,36.991
31.566,36.969
31.532,36.953
31.557,36.958
31.573,36.941
31.588,36.973
31.527,36.927
31.552,36.931
31.544,36.919
31.55,36.968
31.579,37.015
31.57,37.002
31.559,37.02
31.587,37.062
31.575,36.991
31.542,36.963
31.561,37.02
31.528,36.986
31.512,36.93
31.484,36.945
31.473,36.886
31.47,36.936
31.517,36.949
31.53,36.969
31.535,37.007
31.497,36.961
31.532,36.962
31.532,36.963
31.524,36.971
31.492,36.923
31.494,36.981
31.523,36.985
31.481,36.923
31.485,36.927
31.526,37.003
31.515,36.959
31.508,36.984
31.464,36.918
31.458,36.935
31.469,36.905
31.497,36.921
31.476,36.948
31.485,36.921
31.489,36.947
31.451,36.948
31.451,36.912
31.484,36.96
31.475,36.938
31.463,36.922
31.458,36.908
31.435,36.92
31.462,36.933
31.488,36.988
31.487,36.98
31.442,36.924
31.444,36.938
31.444,36.93
31.42,36.903
31.469,37.002
31.479,36.985
31.483,36.949
31.454,36.961
31.442,36.908
31.41,36.968
31.415,36.965
31.415,36.965
31.415,36.965
31.415,36.965
31.415,36.965
31.458,36.889
31.487,36.926
31.467,36.875
31.508,36.905
31.448,36.863
31.442,36.817
31.452,36.867
31.389,36.802
31.463,36.886
31.518,36.964
31.477,36.9
31.464,36.917
31.441,36.88
31.443,36.881
31.47,36.908
31.499,36.942
31.522,36.939
31.503,36.948
31.457,36.901
31.42,36.907
31.477,36.926
31.462,36.923
31.466,36.89
31.484,36.913
31.469,36.915
31.472,36.924
31.477,36.919
31.52,36.9
31.494,36.955
31.473,36.952
31.452,36.932
31.435,36.851
31.425,36.923
31.472,36.905
31.481,36.926
31.487,36.917
31.455,36.899
31.465,36.876
31.487,36.895
31.489,36.941
31.455,36.906
31.446,36.908
31.427,36.844
31.422,36.893
31.437,36.892
31.454,36.938
31.493,36.958
31.448,36.922
31.416,36.879
31.386,36.864
31.424,36.87
31.42,36.842
31.407,36.829
31.387,36.819
31.382,36.807
31.356,36.849
31.407,36.872
31.433,36.921
31.437,36.942
31.424,36.877
31.431,36.85
31.429,36.891
31.423,36.851
31.44,36.885
31.432,36.877
31.427,36.86
31.41,36.841
31.392,36.833
31.337,36.839
31.376,36.869
31.419,36.888
31.398,36.89
31.4,36.868
31.374,36.837
31.378,36.85
31.458,36.94
31.467,36.976
31.456,36.93
31.447,36.954
31.462,36.881
31.407,36.873
31.447,36.973
31.423,36.897
31.386,36.9
31.396,36.87
31.412,36.891
31.412,36.903
31.442,36.955
31.414,36.923
31.408,36.894
31.425,36.884
31.391,36.897
31.467,36.931
31.489,36.955
31.437,36.95
31.442,36.923
31.397,36.907
31.407,36.869
31.399,36.923
31.463,36.946
31.452,36.945
31.443,36.948
31.422,36.884
31.387,36.87
31.372,36.913
31.443,36.927
31.453,36.928
31.424,36.914
31.436,36.978
31.417,36.886
31.413,36.889
31.442,36.978
31.449,36.932
31.453,36.929
31.409,36.941
31.418,36.961
31.393,36.955
31.381,36.862
31.378,36.882
31.378,36.882
31.378,36.882
31.378,36.882
31.467,36.882
31.467,36.884
31.462,36.892
31.458,36.874
31.46,36.893
31.423,36.819
31.401,36.798
31.397,36.834
31.508,36.95
31.522,36.993
31.491,36.929
31.494,36.948
31.505,36.98
31.475,36.92
31.49,36.974
31.494,36.929
31.478,36.912
31.442,36.947
31.42,36.876
31.401,36.915
31.428,36.879
31.412,36.895
31.439,36.922
31.446,36.923
31.433,36.888
31.407,36.867
31.46,36.926
31.424,36.917
31.428,36.931
31.412,36.928
31.431,36.921
31.412,36.888
31.444,37.003
31.456,36.958
31.47,36.942
31.413,36.927
31.389,36.904
31.371,36.882
31.409,36.927
31.437,36.917
31.447,36.924
31.426,36.913
31.452,36.935
31.416,36.895
31.394,36.899
31.404,36.932
31.422,36.911
31.393,36.927
31.416,36.927
31.404,36.887
31.439,36.931
31.467,36.996
31.467,36.967
31.439,37.009
31.442,37.013
31.393,36.94
31.411,36.938
31.41,36.91
31.374,36.905
31.352,36.875
31.38,36.87
31.357,36.879
31.411,36.922
31.394,36.962
31.383,36.913
31.362,36.906
31.35,36.843
31.337,36.842
31.348,36.86
31.382,36.919
31.379,36.881
31.345,36.858
31.38,36.922
31.357,36.898
31.362,36.863
31.382,36.871
31.332,36.887
31.327,36.869
31.302,36.842
31.341,36.841
31.351,36.877
31.379,36.924
31.357,36.907
31.293,36.889
31.365,36.862
31.356,36.874
31.367,36.918
31.347,36.967
31.355,36.903
31.358,36.904
31.35,36.934
31.334,36.896
31.364,36.904
31.346,36.888
31.317,36.905
31.306,36.845
31.3,36.836
31.303,36.808
31.344,36.887
31.359,36.919
31.345,36.919
31.325,36.909
31.33,36.884
31.318,36.903
31.298,36.869
31.292,36.897
31.289,36.869
31.302,36.87
31.312,36.863
31.278,36.85
31.253,36.806
31.302,36.894
31.313,36.892
31.278,36.863
31.296,36.849
31.28,36.848
31.301,36.881
31.3,36.906
31.321,36.929
31.321,36.929
31.321,36.929
31.321,36.929
31.321,36.929
31.597,36.98
31.562,36.956
31.527,36.904
31.512,36.918
31.532,36.935
31.521,36.989
31.542,36.974
31.643,37.041
31.669,37.084
31.7,37.085
31.69,37.079
31.648,37.053
31.634,37.054
31.647,37.068
31.666,37.095
31.635,37.094
31.625,37.042
31.615,37.029
31.587,37.008
31.583,37.038
31.613,37.123
31.623,37.049
31.594,37.143
31.588,37.107
31.596,37.144
31.632,37.082
31.647,37.132
31.598,37.09
31.622,37.068
31.597,37.074
31.569,37.064
31.57,37.106
31.571,37.129
31.565,37.084
31.605,37.046
31.553,37.045
31.561,37.059
31.575,37.083
31.597,37.098
31.598,37.122
31.61,37.076
31.573,37.106
31.574,37.101
31.608,37.09
31.631,37.131
31.617,37.095
31.572,37.075
31.588,37.085
31.592,37.099
31.581,37.107
31.545,37.072
31.558,37.095
31.532,37.072
31.516,37.05
31.51,37.103
31.551,37.082
31.569,37.103
31.553,37.064
31.568,37.08
31.53,37.077
31.523,37.043
31.575,37.109
31.591,37.239
31.599,37.104
31.582,37.077
31.56,37.059
31.558,37.069
31.557,37.058
31.576,37.099
31.553,37.063
31.511,37.103
31.522,37.074
31.495,37.057
31.486,37.056
31.524,37.087
31.54,37.099
31.563,37.123
31.562,37.12
31.55,37.096
31.574,37.124
31.609,37.193
31.574,37.138
31.55,37.123
31.584,37.121
31.555,37.11
31.577,37.119
31.522,37.102
31.531,37.093
31.451,37.143
31.524,37.063
31.485,37.079
31.504,37.071
31.541,37.104
31.571,37.091
31.53,37.107
31.562,37.104
31.533,37.133
31.561,37.127
31.581,37.147
31.614,37.141
31.559,37.114
31.573,37.088
31.58,37.084
31.569,37.073
31.56,37.082
31.581,37.053
31.577,37.095
31.53,36.998
31.528,37.0
31.571,37.031
31.557,37.03
31.557,37.03
31.557,37.03
31.557,37.03
31.557,37.03
31.557,37.03
31.612,37.012
31.633,37.055
31.647,37.015
31.588,36.976
31.574,36.973
31.568,36.963
31.58,36.959
31.562,36.928
31.679,37.062
31.674,37.087
31.654,37.09
31.663,37.061
31.651,37.046
31.669,37.062
31.678,37.065
31.64,37.022
31.644,37.009
31.608,37.007
31.588,37.012
31.525,36.959
31.628,37.044
31.615,37.085
31.601,37.093
31.597,37.049
31.63,37.028
31.61,37.047
31.647,37.075
31.635,37.038
31.597,37.005
31.577,37.028
31.578,37.039
31.612,37.031
31.653,37.062
31.634,37.054
31.602,37.011
31.597,37.001
31.622,37.008
31.594,37.001
31.674,37.097
31.659,37.068
31.647,37.039
31.637,37.038
31.628,37.057
31.667,37.094
31.664,37.102
31.672,37.089
31.675,37.105
31.658,37.1
31.683,37.149
31.652,37.112
31.649,37.181
31.67,37.104
31.68,37.122
31.657,37.096
31.647,37.058
31.622,37.029
31.662,37.066
31.669,37.101
31.667,37.101
31.634,37.094
31.652,37.088
31.647,37.068
31.699,37.141
31.647,37.109
31.622,37.062
31.604,37.067
31.567,37.068
31.59,37.051
31.627,37.086
31.643,37.102
