Min,Max
30.314,37.182
30.452,37.153
30.411,37.132
30.42,37.138
30.389,37.149
30.451,37.185
30.385,37.097
30.441,37.126
30.368,37.091
30.416,37.086
30.41,37.136
30.573,37.208
30.483,37.21
30.524,37.272
30.561,37.174
30.565,37.177
30.605,37.177
30.53,37.204
30.543,37.243
30.61,37.192
30.607,37.146
30.621,37.145
30.607,37.207
30.607,37.246
30.604,37.218
30.491,37.177
30.511,37.224
30.491,37.152
30.502,37.187
30.536,37.253
30.516,37.284
30.555,37.266
30.57,37.265
30.574,37.267
30.577,37.23
30.614,37.292
30.678,37.266
30.662,37.259
30.652,37.205
30.612,37.213
30.556,37.193
30.597,37.28
30.572,37.221
30.521,37.25
30.506,37.255
30.486,37.237
30.456,37.192
30.443,37.205
30.506,37.209
30.481,37.246
30.476,37.234
30.452,37.22
30.43,37.237
30.425,37.214
30.435,37.244
30.43,37.199
30.405,37.192
30.439,37.199
30.435,37.186
30.46,37.243
30.45,37.28
30.43,37.23
30.455,37.217
30.442,37.287
30.386,37.235
30.446,37.281
30.456,37.198
30.456,37.198
30.456,37.198
30.456,37.198
30.456,37.198
30.456,37.198
30.65,37.222
30.679,37.299
30.647,37.277
30.63,37.287
30.618,37.238
30.667,37.309
30.612,37.253
30.632,37.309
30.647,37.307
30.61,37.274
30.614,37.266
30.597,37.239
30.616,37.26
30.611,37.26
30.673,37.341
30.698,37.293
30.683,37.319
30.653,37.406
30.659,37.36
30.672,37.329
30.678,37.346
30.685,37.359
30.665,37.33
30.652,37.343
30.622,37.298
30.6,37.311
30.612,37.279
30.6,37.307
30.644,37.381
30.641,37.352
30.632,37.311
30.593,37.312
30.598,37.285
30.635,37.328
30.676,37.345
30.68,37.326
30.677,37.328
30.645,37.334
30.71,37.357
30.702,37.366
30.675,37.329
30.645,37.351
30.624,37.291
30.611,37.354
30.643,37.406
30.64,37.325
30.584,37.323
30.589,37.317
30.612,37.327
30.623,37.298
30.628,37.318
30.632,37.291
30.619,37.262
30.585,37.244
30.605,37.234
30.599,37.296
30.659,37.339
30.655,37.292
30.59,37.296
30.626,37.299
30.635,37.281
30.632,37.29
30.572,37.317
30.549,37.271
30.541,37.299
30.582,37.302
30.582,37.363
30.565,37.282
30.544,37.368
30.553,37.306
30.593,37.346
30.577,37.286
30.584,37.266
30.588,37.291
30.632,37.303
30.602,37.276
30.64,37.311
30.607,37.222
30.604,37.265
30.563,37.227
30.626,37.301
30.606,37.31
30.607,37.276
30.577,37.258
30.537,37.248
30.527,37.26
30.491,37.292
30.481,37.26
